,G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Notes
68,66,"Tue, Mar 13, 2018",8:00p  ET,,Box Score,@,Chicago Bulls,W,,112,106,37,29,W 3,
69,67,"Thu, Mar 15, 2018",8:00p  ET,,Box Score,@,Houston Rockets,L,,96,101,37,30,L 1,
70,68,"Fri, Mar 16, 2018",8:00p  ET,,Box Score,@,Oklahoma City Thunder,L,,113,121,37,31,L 2,
71,69,"Sun, Mar 18, 2018",10:30p  ET,,Box Score,,Portland Trail Blazers,L,,109,122,37,32,L 3,
72,70,"Tue, Mar 20, 2018",8:00p  ET,,Box Score,@,Minnesota Timberwolves,L,,109,123,37,33,L 4,
73,71,"Wed, Mar 21, 2018",8:00p  ET,,Box Score,@,Milwaukee Bucks,W,,127,120,38,33,W 1,
74,72,"Fri, Mar 23, 2018",7:00p  ET,,Box Score,@,Indiana Pacers,L,,104,109,38,34,L 1,
75,73,"Sun, Mar 25, 2018",6:00p  ET,,Box Score,@,Toronto Raptors,W,,117,106,39,34,W 1,
76,74,"Tue, Mar 27, 2018",10:30p  ET,,Box Score,,Milwaukee Bucks,W,,105,98,40,34,W 2,
77,75,"Wed, Mar 28, 2018",10:00p  ET,,Box Score,@,Phoenix Suns,W,,111,99,41,34,W 3,
78,76,"Fri, Mar 30, 2018",10:30p  ET,,Box Score,@,Portland Trail Blazers,L,,96,105,41,35,L 1,
79,77,"Sun, Apr 1, 2018",3:30p  ET,,Box Score,,Indiana Pacers,L,,104,111,41,36,L 2,
80,78,"Tue, Apr 3, 2018",10:30p  ET,,Box Score,,San Antonio Spurs,W,,113,110,42,36,W 1,
81,79,"Thu, Apr 5, 2018",9:00p  ET,,Box Score,@,Utah Jazz,L,,95,117,42,37,L 1,
82,80,"Sat, Apr 7, 2018",3:30p  ET,,Box Score,,Denver Nuggets,L,,115,134,42,38,L 2,
84,81,"Mon, Apr 9, 2018",10:30p  ET,,Box Score,,New Orleans Pelicans,L,,100,113,42,39,L 3,
85,82,"Wed, Apr 11, 2018",10:30p  ET,,Box Score,,Los Angeles Lakers,L,,100,115,42,40,L 4,
