,G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Opponent,Unnamed: 7,Unnamed: 8,Tm,Opp,W,L,Streak,Notes
53,52,"Sun, Feb 4, 2018",12:00p  ET,,Box Score,@,Toronto Raptors,L,,86,101,18,34,L 3,
54,53,"Tue, Feb 6, 2018",7:30p  ET,,Box Score,@,Atlanta Hawks,L,,82,108,18,35,L 4,
55,54,"Wed, Feb 7, 2018",8:00p  ET,,Box Score,,Utah Jazz,L,,88,92,18,36,L 5,
56,55,"Sun, Feb 11, 2018",7:00p  ET,,Box Score,@,Oklahoma City Thunder,L,,92,110,18,37,L 6,
57,56,"Wed, Feb 14, 2018",8:00p  ET,,Box Score,,Oklahoma City Thunder,L,,114,121,18,38,L 7,
58,57,"Fri, Feb 23, 2018",8:00p  ET,,Box Score,,Cleveland Cavaliers,L,,89,112,18,39,L 8,
59,58,"Sat, Feb 24, 2018",7:30p  ET,,Box Score,@,Miami Heat,L,,89,115,18,40,L 9,
60,59,"Mon, Feb 26, 2018",7:30p  ET,,Box Score,@,Boston Celtics,L,,98,109,18,41,L 10,
61,60,"Wed, Feb 28, 2018",8:00p  ET,,Box Score,,Phoenix Suns,L,,102,110,18,42,L 11,
63,61,"Fri, Mar 2, 2018",8:00p  ET,,Box Score,,Denver Nuggets,L,,102,108,18,43,L 12,
64,62,"Sat, Mar 3, 2018",7:00p  ET,,Box Score,@,Orlando Magic,L,,100,107,18,44,L 13,
65,63,"Mon, Mar 5, 2018",8:30p  ET,,Box Score,@,San Antonio Spurs,L,,98,100,18,45,L 14,
66,64,"Wed, Mar 7, 2018",8:00p  ET,,Box Score,@,Chicago Bulls,L,,110,119,18,46,L 15,
67,65,"Fri, Mar 9, 2018",8:00p  ET,,Box Score,,Utah Jazz,L,,78,95,18,47,L 16,
68,66,"Sat, Mar 10, 2018",8:30p  ET,,Box Score,@,Dallas Mavericks,L,,80,114,18,48,L 17,
69,67,"Mon, Mar 12, 2018",8:00p  ET,,Box Score,,Milwaukee Bucks,L,,103,121,18,49,L 18,
70,68,"Thu, Mar 15, 2018",8:00p  ET,,Box Score,,Chicago Bulls,L,,110,111,18,50,L 19,
71,69,"Sat, Mar 17, 2018",8:00p  ET,,Box Score,,Denver Nuggets,W,,101,94,19,50,W 1,
72,70,"Mon, Mar 19, 2018",7:30p  ET,,Box Score,@,Brooklyn Nets,L,,115,118,19,51,L 1,
73,71,"Wed, Mar 21, 2018",7:00p  ET,,Box Score,@,Philadelphia 76ers,L,,105,119,19,52,L 2,
74,72,"Thu, Mar 22, 2018",7:00p  ET,,Box Score,@,Charlotte Hornets,L,,79,140,19,53,L 3,
75,73,"Sat, Mar 24, 2018",8:00p  ET,,Box Score,,Los Angeles Lakers,L,,93,100,19,54,L 4,
76,74,"Mon, Mar 26, 2018",8:00p  ET,,Box Score,@,Minnesota Timberwolves,W,,101,93,20,54,W 1,
77,75,"Wed, Mar 28, 2018",8:00p  ET,,Box Score,,Portland Trail Blazers,W,,108,103,21,54,W 2,
78,76,"Fri, Mar 30, 2018",9:00p  ET,,Box Score,@,Utah Jazz,L,,97,107,21,55,L 1,
79,77,"Sun, Apr 1, 2018",9:00p  ET,,Box Score,@,Portland Trail Blazers,L,,98,113,21,56,L 2,
80,78,"Wed, Apr 4, 2018",8:00p  ET,,Box Score,@,New Orleans Pelicans,L,,95,123,21,57,L 3,
81,79,"Fri, Apr 6, 2018",8:00p  ET,,Box Score,,Sacramento Kings,L,,93,94,21,58,L 4,
82,80,"Sun, Apr 8, 2018",3:30p  ET,,Box Score,,Detroit Pistons,W,,130,117,22,58,W 1,
84,81,"Mon, Apr 9, 2018",8:00p  ET,,Box Score,@,Minnesota Timberwolves,L,,94,113,22,59,L 1,
85,82,"Wed, Apr 11, 2018",8:00p  ET,,Box Score,@,Oklahoma City Thunder,L,,123,137,22,60,L 2,
